author_id,pages,weight,rating_value_0,rating_value_1,rating_count_0,rating_count_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,price,bookformat_Comics,bookformat_Hardcover,bookformat_Kindle Edition,bookformat_Mass Market Paperback,bookformat_Paperback,bookformat_Spiral-bound,bookedition_First Edition,bookedition_Non first edition,bookedition_Unknown
880,448.0,839.15,4.03,4.6,14822,1,16,4,16,13,4,13,13,4,12,13,0.4,0.18,0.15,0.1,0.07,0.04,0.02,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
2609,240.0,839.15,3.86,4.6,47038,1,12,13,13,9,13,13,13,0,12,13,0.38,0.17,0.12,0.08,0.07,0.06,0.05,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2191,456.0,680.39,3.98,4.5,701,124,12,17,13,13,13,13,13,13,12,13,0.3,0.22,0.16,0.08,0.07,0.05,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1238,533.0,839.15,4.36,4.6,70307,1,19,13,16,3,13,4,15,13,3,13,0.2,0.17,0.15,0.15,0.13,0.07,0.05,0.03,0.02,0.02,,0,0,0,0,1,0,1,0,0
1144,304.0,839.15,4.1,4.6,22601,1,16,13,13,16,4,19,13,13,12,13,0.44,0.24,0.11,0.09,0.03,0.03,0.02,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
1730,190.0,4626.64,4.2,4.7,14200,249,13,11,10,19,4,13,13,3,12,13,0.22,0.16,0.14,0.13,0.11,0.07,0.06,0.04,0.04,0.03,122714.0,0,1,0,0,0,0,0,0,1
2689,432.0,839.15,3.89,4.6,170101,1,11,4,18,3,17,13,13,13,4,4,0.35,0.18,0.1,0.09,0.08,0.05,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,1,0
2347,352.0,839.15,3.57,4.6,9617,1,12,9,0,13,2,13,13,8,12,13,0.33,0.26,0.13,0.08,0.05,0.04,0.03,0.03,0.03,0.03,,0,0,1,0,0,0,0,0,1
265,328.0,839.15,3.91,4.6,89949,1,18,11,4,18,13,13,17,13,12,13,0.25,0.21,0.15,0.1,0.09,0.06,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1434,315.0,839.15,4.09,4.6,8687,1,9,12,0,13,13,13,13,13,12,13,0.37,0.32,0.08,0.06,0.04,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1733,228.0,839.15,3.99,4.6,5680,1,4,13,4,13,13,3,13,16,12,4,0.51,0.16,0.08,0.06,0.04,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2731,31.0,839.15,3.89,4.6,6670,1,1,5,4,13,3,13,13,13,4,19,0.32,0.31,0.09,0.07,0.05,0.04,0.04,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
441,912.0,839.15,4.36,4.6,75777,1,3,19,16,3,13,3,13,4,12,13,0.41,0.21,0.09,0.07,0.06,0.04,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
1474,541.0,839.15,4.39,4.6,18836,1,3,3,13,16,13,16,13,13,4,13,0.23,0.21,0.14,0.11,0.08,0.08,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
2218,222.0,839.15,3.62,4.6,6636,1,12,9,8,13,0,13,13,13,12,13,0.27,0.16,0.13,0.11,0.11,0.07,0.06,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
2805,176.0,839.15,3.86,4.6,5936,1,3,4,4,13,13,13,13,4,12,4,0.27,0.21,0.17,0.08,0.08,0.07,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2388,293.0,839.15,3.86,4.6,30423,1,3,10,11,4,4,19,13,7,12,13,0.31,0.19,0.12,0.09,0.08,0.07,0.06,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
1167,320.0,839.15,3.99,4.6,45578,1,19,13,16,13,4,13,4,13,12,13,0.29,0.25,0.13,0.12,0.07,0.05,0.04,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2348,299.0,839.15,3.62,4.6,24893,1,12,9,13,2,0,13,13,13,12,13,0.36,0.15,0.14,0.11,0.08,0.04,0.03,0.03,0.03,0.03,,0,0,1,0,0,0,0,0,1
2047,387.0,839.15,4.15,4.6,8415,1,13,12,13,0,6,13,13,13,12,17,0.42,0.32,0.1,0.04,0.03,0.02,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
945,403.0,839.15,4.38,4.6,110486,1,4,4,13,13,13,13,13,4,12,13,0.5,0.18,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
864,498.0,839.15,3.85,4.6,116653,1,3,4,13,13,13,13,15,13,12,4,0.55,0.16,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
734,616.0,839.15,4.31,4.6,28863,1,4,13,18,11,4,13,17,13,12,13,0.39,0.22,0.14,0.06,0.05,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1395,291.0,839.15,3.8,4.6,11037,1,0,12,9,13,13,13,13,13,12,13,0.28,0.19,0.13,0.13,0.1,0.07,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
1678,240.0,839.15,4.29,4.6,855,1,2,13,13,12,13,13,13,13,12,13,0.52,0.14,0.12,0.1,0.07,0.02,0.01,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
2793,400.0,839.15,4.05,4.6,893,1,6,12,0,13,13,13,13,13,12,6,0.37,0.21,0.14,0.06,0.05,0.04,0.04,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
758,356.0,839.15,3.66,4.6,2063767,1,16,4,13,13,13,13,13,16,14,4,0.37,0.16,0.13,0.07,0.07,0.06,0.04,0.04,0.03,0.03,,0,0,0,0,1,0,0,0,1
1646,402.0,3265.86,4.16,4.6,24206,336,16,13,16,13,3,13,3,13,12,13,0.24,0.21,0.15,0.1,0.08,0.07,0.05,0.04,0.04,0.02,113908.0,0,0,0,1,0,0,0,0,1
2373,499.0,839.15,4.22,4.7,166030,5062,3,13,19,10,4,13,13,3,12,3,0.39,0.17,0.15,0.09,0.06,0.05,0.03,0.03,0.02,0.02,168047.0,0,1,0,0,0,0,1,0,0
1386,368.0,839.15,4.44,4.6,7770,1,3,19,4,3,13,13,15,13,3,13,0.52,0.21,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
344,1232.0,839.15,4.63,4.6,48521,1,3,4,3,3,13,13,4,13,12,13,0.71,0.1,0.06,0.03,0.03,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2538,705.0,839.15,4.43,4.6,335757,1,3,16,19,13,13,4,13,3,3,13,0.46,0.14,0.11,0.09,0.04,0.04,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
893,304.0,839.15,3.97,4.6,6883,1,12,17,13,13,13,13,13,13,12,13,0.36,0.16,0.16,0.09,0.07,0.05,0.05,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
47,256.0,839.15,3.98,4.6,21350,1,9,12,0,13,13,13,13,13,12,13,0.43,0.32,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2799,384.0,839.15,4.26,4.6,5830,1,6,12,0,13,13,13,6,13,12,13,0.35,0.21,0.2,0.08,0.04,0.03,0.03,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
1858,258.0,839.15,4.46,4.6,41,1,13,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1871,486.0,839.15,4.24,4.6,43069,1,3,19,16,3,13,3,4,13,12,13,0.42,0.25,0.16,0.04,0.03,0.03,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
194,464.0,839.15,4.3,4.6,73316,1,19,13,4,13,4,13,13,13,12,13,0.36,0.22,0.16,0.08,0.06,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
427,240.0,839.15,4.1,4.6,16571,1,17,12,13,13,13,13,6,13,12,13,0.43,0.29,0.12,0.1,0.03,0.01,0.01,0.01,0.0,0.0,,0,1,0,0,0,0,0,0,1
70,174.0,839.15,5.0,4.6,1,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,108133.0,0,0,1,0,0,0,0,0,1
304,330.0,839.15,4.05,4.6,47078,1,16,4,13,13,13,13,15,4,12,13,0.34,0.17,0.16,0.11,0.09,0.05,0.03,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
553,221.0,5307.03,4.07,4.6,27030,2321,12,13,13,13,13,13,13,13,12,13,0.26,0.23,0.19,0.08,0.08,0.06,0.04,0.02,0.01,0.01,229404.0,0,1,0,0,0,0,0,0,1
73,293.0,839.15,4.28,4.7,28229,2395,16,13,16,13,13,13,13,13,11,16,0.3,0.12,0.11,0.11,0.1,0.08,0.06,0.05,0.05,0.03,72041.0,0,0,1,0,0,0,0,0,1
831,302.0,839.15,3.69,4.6,87968,1,4,13,11,4,13,13,13,4,12,18,0.49,0.1,0.09,0.08,0.07,0.05,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
534,466.0,839.15,4.09,4.6,8645,1,4,4,13,13,18,4,11,4,12,13,0.45,0.15,0.09,0.07,0.06,0.04,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
805,342.0,839.15,4.28,4.6,171068,1,16,13,13,13,13,16,15,8,12,19,0.3,0.22,0.11,0.09,0.08,0.07,0.06,0.02,0.02,0.02,,0,0,1,0,0,0,0,0,1
571,498.0,839.15,3.52,4.6,10413,1,4,16,4,3,8,4,13,4,12,4,0.34,0.18,0.17,0.08,0.06,0.04,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
1004,343.0,839.15,4.03,4.6,72616,1,4,4,19,13,13,13,13,3,11,13,0.25,0.24,0.13,0.11,0.07,0.06,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,1,0,0
149,618.0,839.15,4.49,4.6,41290,1,4,19,16,4,3,13,13,13,12,4,0.37,0.3,0.06,0.06,0.05,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2931,248.0,839.15,4.43,4.6,3359,1,5,12,6,1,16,13,13,13,12,13,0.27,0.25,0.21,0.1,0.08,0.02,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1320,336.0,839.15,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1438,48.0,839.15,4.48,4.6,3600,1,14,13,13,13,4,4,13,13,12,13,0.58,0.14,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2872,383.0,839.15,4.04,4.6,636162,1,3,19,13,16,4,3,13,4,12,13,0.42,0.24,0.1,0.07,0.06,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1919,79.0,839.15,4.28,4.6,4995,1,15,12,13,13,13,13,13,13,12,13,0.92,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,1
1927,128.0,839.15,4.03,4.6,13457,1,5,1,13,3,4,13,15,8,12,4,0.35,0.35,0.06,0.05,0.05,0.03,0.03,0.03,0.03,0.02,,0,0,0,0,1,0,0,1,0
2141,394.0,839.15,3.38,4.6,12319,1,7,4,4,18,13,13,13,11,4,13,0.65,0.12,0.07,0.06,0.03,0.02,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2234,480.0,839.15,4.25,4.6,1104,1,2,13,13,12,13,13,13,13,12,13,0.64,0.23,0.06,0.04,0.01,0.01,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1214,421.0,839.15,4.05,4.6,16761,1,13,16,19,13,4,16,4,16,12,13,0.28,0.27,0.26,0.05,0.04,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2249,279.0,839.15,3.94,4.6,40237,1,10,4,3,4,13,13,13,13,12,13,0.25,0.16,0.12,0.12,0.1,0.07,0.06,0.05,0.04,0.04,,0,1,0,0,0,0,0,0,1
2672,849.0,839.15,4.3,4.6,446680,1,4,4,4,13,3,7,17,13,12,11,0.27,0.2,0.12,0.1,0.07,0.07,0.06,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
2538,705.0,839.15,4.43,4.6,335757,1,3,16,19,13,13,4,13,3,3,13,0.46,0.14,0.11,0.09,0.04,0.04,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
462,235.0,839.15,5.0,4.6,2,1,4,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
982,260.0,839.15,4.03,4.6,66710,1,12,13,13,13,13,13,13,13,12,13,0.31,0.19,0.14,0.09,0.09,0.05,0.04,0.03,0.03,0.01,,0,1,0,0,0,0,0,0,1
2240,371.0,839.15,4.16,4.6,52920,1,16,13,13,19,13,16,4,13,12,13,0.38,0.21,0.14,0.08,0.07,0.07,0.02,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
2778,352.0,839.15,4.27,4.8,1437,2142,2,13,12,13,13,13,13,13,6,13,0.52,0.18,0.15,0.05,0.03,0.02,0.02,0.01,0.01,0.0,,0,1,0,0,0,0,0,0,1
1091,388.0,725.75,3.38,4.0,32697,1032,4,13,13,4,13,13,13,13,12,4,0.54,0.14,0.06,0.05,0.05,0.04,0.03,0.03,0.02,0.02,346199.0,0,1,0,0,0,0,0,0,1
1314,480.0,839.15,4.34,4.6,285593,1,4,13,13,4,13,13,13,4,12,4,0.53,0.12,0.08,0.05,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
213,352.0,839.15,3.74,4.6,4993,1,4,13,4,3,13,13,13,13,4,4,0.3,0.2,0.17,0.07,0.07,0.04,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
560,240.0,839.15,4.63,4.6,8757,1,5,3,1,4,8,11,13,13,12,13,0.3,0.29,0.19,0.06,0.05,0.03,0.03,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
1099,404.0,839.15,4.15,4.6,22124,1,18,11,4,13,17,13,13,13,12,18,0.34,0.18,0.13,0.1,0.09,0.06,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
556,224.0,839.15,4.27,4.6,5808,1,15,12,13,13,13,13,13,13,9,13,0.67,0.15,0.09,0.02,0.02,0.01,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2373,410.0,839.15,4.39,4.6,56339,1,3,13,19,10,4,13,13,3,12,13,0.37,0.18,0.14,0.09,0.06,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,1,0,0
1837,259.0,839.15,3.86,4.6,11654,1,12,9,0,13,8,13,13,13,12,13,0.38,0.25,0.09,0.07,0.05,0.05,0.04,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
2405,432.0,839.15,4.03,4.6,1580,1,6,0,13,12,6,4,13,6,12,13,0.29,0.28,0.16,0.11,0.05,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1880,552.0,839.15,4.42,4.6,297870,1,19,3,4,16,13,13,4,13,12,13,0.25,0.24,0.15,0.09,0.07,0.07,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
374,608.0,839.15,4.13,4.6,20857,1,3,3,4,3,13,13,13,4,12,13,0.76,0.08,0.05,0.03,0.02,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2632,400.0,839.15,4.03,4.6,531,1,12,17,6,13,13,13,13,13,12,13,0.36,0.25,0.14,0.06,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2661,339.0,839.15,4.02,4.6,107710,1,19,16,13,4,13,13,4,16,14,13,0.31,0.26,0.24,0.04,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2576,528.0,839.15,4.04,4.6,18147,1,3,4,4,13,3,7,13,13,4,4,0.55,0.12,0.1,0.07,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2546,288.0,839.15,3.81,4.6,329,1,2,12,13,13,13,13,13,13,12,13,0.53,0.18,0.14,0.09,0.02,0.02,0.02,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
382,240.0,839.15,3.92,4.6,5151,1,12,9,8,0,13,13,13,13,12,13,0.36,0.21,0.14,0.07,0.06,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
672,336.0,839.15,4.21,4.6,10328,1,6,12,13,13,0,13,13,13,6,13,0.36,0.31,0.09,0.06,0.05,0.05,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
210,252.0,494.42,3.65,4.1,48610,2691,4,16,13,13,4,13,13,13,12,4,0.56,0.12,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.02,199375.0,0,1,0,0,0,0,0,0,1
255,80.0,453.59,3.32,4.0,4163,83,3,5,4,13,1,13,13,4,17,13,0.34,0.21,0.19,0.08,0.04,0.04,0.03,0.03,0.02,0.02,288018.0,0,1,0,0,0,0,0,0,1
2906,506.0,839.15,4.76,4.6,8804,1,3,4,13,13,18,3,3,13,12,13,0.72,0.07,0.06,0.03,0.03,0.02,0.02,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
1584,241.0,839.15,4.44,4.6,28107,1,9,12,13,13,13,0,13,13,12,13,0.35,0.28,0.09,0.06,0.05,0.05,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2681,662.0,1034.19,4.13,4.5,7763,433,3,3,4,3,13,3,4,13,12,13,0.74,0.08,0.07,0.04,0.02,0.02,0.01,0.01,0.01,0.01,349087.0,0,1,0,0,0,0,0,0,1
2735,310.0,839.15,4.2,4.6,35548,1,19,13,16,4,4,13,13,4,12,16,0.29,0.27,0.17,0.08,0.05,0.05,0.04,0.03,0.01,0.01,,0,1,0,0,0,0,0,0,1
1911,390.0,839.15,3.97,4.6,139554,1,4,13,13,4,13,4,13,13,12,13,0.5,0.15,0.08,0.07,0.05,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
102,262.0,839.15,3.81,4.3,103892,4307,18,11,4,18,13,18,13,13,12,4,0.24,0.2,0.17,0.1,0.07,0.06,0.05,0.04,0.04,0.04,238210.0,0,1,0,0,0,0,0,0,1
557,291.0,839.15,4.31,4.6,2032,1,12,9,13,6,13,13,0,13,12,13,0.25,0.2,0.19,0.13,0.06,0.05,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1250,337.0,839.15,4.09,4.6,261361,1,19,16,13,4,13,13,13,4,14,13,0.3,0.27,0.21,0.06,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1447,390.0,839.15,4.4,4.6,35573,1,16,13,16,13,4,13,13,13,4,13,0.44,0.19,0.09,0.08,0.07,0.04,0.03,0.03,0.01,0.01,,0,0,0,0,1,0,0,0,1
602,260.0,839.15,4.03,4.6,2924,1,12,8,13,13,13,13,13,13,12,9,0.37,0.22,0.1,0.09,0.08,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1360,40.0,6078.13,4.32,4.7,28390,3243,14,13,8,13,4,13,3,13,12,13,0.55,0.16,0.08,0.07,0.06,0.04,0.02,0.01,0.01,0.01,122281.0,0,1,0,0,0,0,0,0,1
1186,320.0,839.15,4.19,4.6,4698,1,12,9,8,13,0,13,13,13,12,13,0.28,0.22,0.17,0.1,0.1,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1210,208.0,2902.99,3.62,4.3,11766,1123,8,12,9,13,13,13,13,13,0,13,0.33,0.29,0.14,0.06,0.05,0.05,0.03,0.03,0.02,0.01,100482.0,0,0,0,0,1,0,0,0,1
1280,283.0,839.15,4.18,4.6,111802,1,16,13,13,19,13,16,13,4,12,13,0.3,0.29,0.11,0.08,0.06,0.06,0.05,0.02,0.02,0.01,,0,0,1,0,0,0,0,0,1
1250,325.0,839.15,4.09,4.6,171081,1,19,16,13,4,13,13,13,4,14,13,0.3,0.27,0.22,0.07,0.04,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
36,40.0,839.15,4.19,4.6,3336,1,14,13,13,13,3,4,13,8,12,13,0.62,0.13,0.08,0.05,0.04,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1377,352.0,839.15,3.91,4.6,761,1,13,12,6,13,13,2,13,6,12,13,0.36,0.25,0.21,0.04,0.03,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1770,344.0,839.15,3.81,4.6,7877,1,4,16,4,13,4,13,3,13,12,4,0.53,0.13,0.11,0.09,0.04,0.03,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
97,352.0,839.15,4.1,4.6,29305,1,10,19,4,4,13,13,13,13,12,13,0.27,0.17,0.15,0.13,0.1,0.06,0.05,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
259,256.0,839.15,3.84,4.6,512,1,12,13,9,2,13,13,0,13,12,13,0.27,0.26,0.16,0.09,0.07,0.06,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
996,330.0,839.15,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
2434,448.0,839.15,4.42,4.6,76551,1,12,13,13,13,13,13,13,6,9,13,0.53,0.13,0.1,0.06,0.05,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
597,192.0,839.15,4.16,4.6,5180,1,10,4,13,13,4,13,18,13,12,13,0.26,0.24,0.11,0.08,0.08,0.06,0.05,0.05,0.04,0.04,,0,1,0,0,0,0,0,0,1
2548,330.0,839.15,3.88,4.6,51,1,4,4,13,13,4,13,4,3,12,4,0.5,0.15,0.08,0.07,0.04,0.04,0.04,0.03,0.03,0.02,144226.0,0,0,1,0,0,0,0,0,1
2236,354.0,839.15,4.0,4.6,7945,1,16,13,16,13,13,13,13,13,12,13,0.28,0.15,0.14,0.1,0.09,0.07,0.05,0.05,0.04,0.03,,0,0,1,0,0,0,0,0,1
520,107.0,839.15,3.56,4.6,5595,1,15,19,13,3,13,13,13,13,4,13,0.62,0.13,0.06,0.05,0.05,0.04,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2351,392.0,839.15,3.84,4.6,44041,1,3,19,16,13,4,3,4,13,12,13,0.43,0.23,0.09,0.05,0.04,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
824,361.0,839.15,4.02,4.6,151287,1,4,16,13,16,13,4,4,8,12,13,0.21,0.21,0.14,0.08,0.08,0.06,0.06,0.05,0.05,0.05,,0,0,0,0,1,0,0,0,1
1361,77.0,839.15,3.74,4.6,9390,1,12,0,13,13,6,13,13,13,12,13,0.68,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,,0,0,1,0,0,0,0,1,0
2385,272.0,839.15,3.63,4.6,9151,1,12,9,0,13,13,13,13,8,12,13,0.27,0.25,0.19,0.14,0.05,0.04,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
606,497.0,839.15,4.1,4.6,9162,1,7,4,4,13,3,13,13,13,16,13,0.4,0.12,0.12,0.08,0.08,0.07,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1756,320.0,839.15,3.66,4.6,1664,1,8,12,13,9,13,13,13,0,12,13,0.34,0.31,0.12,0.05,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1244,160.0,839.15,3.8,4.6,106707,1,16,16,13,13,13,13,13,4,8,13,0.46,0.15,0.14,0.07,0.06,0.04,0.03,0.03,0.02,0.01,,0,0,1,0,0,0,0,0,1
603,398.0,839.15,3.89,4.6,4351,1,7,11,4,18,13,13,13,4,12,18,0.49,0.13,0.13,0.1,0.03,0.03,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1315,397.0,839.15,4.42,4.6,7100,1,13,3,4,4,4,13,13,13,8,4,0.24,0.17,0.15,0.12,0.11,0.05,0.05,0.05,0.04,0.03,,0,0,0,0,1,0,0,0,1
2936,360.0,839.15,3.9,4.6,12537,1,4,4,13,13,3,13,13,13,4,4,0.37,0.34,0.06,0.06,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1137,320.0,839.15,4.03,4.6,6788,1,11,10,4,19,17,13,17,13,12,13,0.32,0.18,0.14,0.13,0.05,0.05,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2167,273.0,839.15,3.75,4.6,11275,1,12,13,13,13,13,13,13,13,15,13,0.32,0.21,0.13,0.11,0.08,0.06,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
65,288.0,1038.73,3.61,4.6,18531,631,2,13,13,12,13,13,13,13,12,13,0.52,0.18,0.13,0.12,0.01,0.01,0.01,0.01,0.01,0.0,342734.0,0,0,0,0,1,0,0,0,1
2844,336.0,839.15,4.59,4.6,12509,1,3,13,10,4,13,13,18,13,12,13,0.44,0.18,0.12,0.07,0.04,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1209,320.0,839.15,3.88,4.6,5549,1,12,9,8,13,0,13,13,13,12,13,0.28,0.26,0.22,0.07,0.05,0.04,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2135,304.0,839.15,4.3,4.6,6250,1,12,13,13,13,13,6,13,13,12,13,0.46,0.16,0.09,0.06,0.05,0.04,0.04,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
2691,305.0,839.15,4.11,4.6,32671,1,12,9,13,0,13,13,13,13,12,13,0.38,0.19,0.16,0.06,0.05,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
835,416.0,644.1,3.18,3.4,24178,554,4,4,11,13,13,13,4,13,12,4,0.4,0.24,0.12,0.08,0.04,0.03,0.03,0.03,0.02,0.02,301733.0,0,1,0,0,0,0,1,0,0
540,288.0,839.15,3.76,4.6,7965,1,16,13,19,13,13,4,13,4,12,13,0.21,0.19,0.19,0.17,0.07,0.07,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
2576,173.0,839.15,3.81,4.6,80527,1,3,19,4,11,13,13,13,3,12,13,0.5,0.14,0.08,0.06,0.06,0.04,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1076,389.0,839.15,4.46,4.6,33352,1,3,16,3,13,13,16,13,4,11,13,0.27,0.18,0.17,0.12,0.09,0.08,0.04,0.02,0.02,0.01,,0,0,0,1,0,0,0,0,1
2244,506.0,839.15,4.13,4.6,14332,1,16,13,16,13,8,13,4,13,12,13,0.44,0.17,0.17,0.05,0.04,0.04,0.04,0.03,0.02,0.01,,0,0,0,0,1,0,1,0,0
2699,240.0,839.15,4.02,4.6,5501,1,3,19,13,3,3,4,13,13,12,16,0.51,0.22,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
